member_id,source_path,augmentation,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,rolloff_mean,rolloff_std,rolloff_min,rolloff_max,centroid_mean,centroid_std,centroid_min,centroid_max,zcr_mean,zcr_std,zcr_min,zcr_max,rms_mean,rms_std,rms_min,rms_max,duration_sec
member_3,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_3/yes_approve.wav,stretch,-548.682861328125,63.93905258178711,-776.0737915039062,-382.35150146484375,109.28458404541016,36.99885559082031,0.0,194.73883056640625,14.090825080871582,19.855512619018555,-38.671348571777344,66.23457336425781,42.57342529296875,17.157472610473633,0.0,97.78500366210938,1.7746864557266235,15.24435806274414,-43.7033576965332,51.897430419921875,21.3992977142334,11.823819160461426,-5.94693660736084,52.15721893310547,3.0200355052948,9.086739540100098,-19.383464813232422,28.7684326171875,12.169240951538086,10.845602035522461,-24.56743812561035,36.48613739013672,-5.475740909576416,9.446557998657227,-40.96213912963867,13.355865478515625,4.616021633148193,8.014116287231445,-20.837453842163086,19.968589782714844,-3.914726972579956,8.555448532104492,-35.729305267333984,12.556520462036133,-4.834658622741699,10.917481422424316,-31.870445251464844,13.2701416015625,3.388993263244629,7.330162525177002,-29.503631591796875,18.682933807373047,8304.778343023256,3723.186541824516,562.5,15234.375,3570.4474192137654,1494.0613401079916,810.6609101299408,9077.51933857513,0.05832311349321705,0.048609001994142365,0.00927734375,0.2646484375,0.00460743298754096,0.006760392338037491,3.8860424211861755e-08,0.03723263740539551,2.749625
member_3,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_3/yes_approve.wav,pitch+2,-546.6834106445312,70.34932708740234,-825.9840087890625,-373.957275390625,112.0799331665039,38.873348236083984,0.0,205.09906005859375,15.37954330444336,18.577037811279297,-35.035125732421875,64.04283142089844,41.77847671508789,16.338787078857422,0.0,93.3212890625,-1.2829209566116333,16.596860885620117,-54.69773864746094,43.39419937133789,23.648408889770508,9.597148895263672,-5.54280948638916,45.48030090332031,-1.3651044368743896,11.77755069732666,-39.299110412597656,22.250720977783203,11.469508171081543,10.296630859375,-23.81170654296875,29.853273391723633,-11.087517738342285,7.977432727813721,-33.37732696533203,6.818164825439453,7.571207523345947,8.690254211425781,-18.60617446899414,26.329166412353516,-11.287368774414062,10.089997291564941,-37.31647491455078,6.845145225524902,6.2102460861206055,8.997993469238281,-22.671615600585938,21.983352661132812,2.4504456520080566,7.845837116241455,-17.57524871826172,22.637983322143555,9203.695010729614,4223.195348579541,679.6875,16757.8125,3955.859858853301,1671.0288696951523,980.1785679467773,9727.50905922074,0.0639019749195279,0.05126860454846805,0.0107421875,0.310546875,0.004302432294934988,0.005231184884905815,4.5271484339082235e-08,0.02301691845059395,2.474666666666667
member_3,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_3/confirm_transaction.wav,original,-478.2105407714844,76.37892150878906,-769.060791015625,-319.283447265625,137.55455017089844,45.28673553466797,0.0,232.90093994140625,5.062730312347412,26.29047203063965,-103.79847717285156,54.37615966796875,39.3239860534668,17.086368560791016,0.0,89.27711486816406,1.6687971353530884,12.8121337890625,-46.411258697509766,30.7237491607666,31.45220184326172,10.343131065368652,-14.956439971923828,51.7315673828125,4.613645076751709,7.478967666625977,-13.581491470336914,30.757251739501953,16.301979064941406,9.014837265014648,-5.091351509094238,34.34734344482422,-6.159880638122559,11.720664024353027,-35.19414520263672,13.00082015991211,5.70139741897583,9.260656356811523,-20.547954559326172,23.274059295654297,-2.288921356201172,9.971091270446777,-26.543254852294922,18.701583862304688,-0.1914244443178177,11.332564353942871,-32.75331115722656,21.968517303466797,5.8975019454956055,8.086112022399902,-20.16218376159668,25.368486404418945,5729.136029411765,3388.4189057309236,0.0,20625.0,2419.9167400260008,1203.965641955606,0.0,11999.999999301508,0.02997280943627451,0.023757374118758584,0.0,0.13232421875,0.013151274994015694,0.011916588991880417,0.0,0.046169862151145935,2.7093333333333334
member_3,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_3/confirm_transaction.wav,noise,-319.74835205078125,32.03609085083008,-400.4718322753906,-238.11451721191406,36.47395324707031,33.14442443847656,-14.892023086547852,118.4570083618164,23.958782196044922,20.053274154663086,-33.99152374267578,64.7741470336914,17.48856544494629,11.170265197753906,-7.442792892456055,48.155494689941406,14.456358909606934,8.888072967529297,-10.052369117736816,35.24523162841797,13.173210144042969,7.609598636627197,-20.856693267822266,29.846229553222656,12.035015106201172,5.4131951332092285,-7.260805606842041,26.95749282836914,6.872520446777344,6.058396816253662,-8.158185958862305,20.586851119995117,2.380899667739868,9.393647193908691,-21.572473526000977,22.681493759155273,0.758331298828125,9.890382766723633,-23.903444290161133,20.334640502929688,0.23342177271842957,9.592562675476074,-22.875574111938477,15.506233215332031,1.1161918640136719,8.777803421020508,-22.439313888549805,17.602155685424805,3.1334385871887207,6.7107319831848145,-17.30652618408203,16.926401138305664,19011.029411764706,1622.0576152600693,14390.625,20695.3125,9501.387379948343,2088.2901307342577,4796.576775329598,12222.35175487303,0.24459635416666667,0.11315532075354938,0.041015625,0.515625,0.014632957987487316,0.011191386729478836,0.0034296014346182346,0.046525925397872925,2.7093333333333334
member_3,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_3/confirm_transaction.wav,stretch,-512.0227661132812,74.86189270019531,-788.3687744140625,-362.6286315917969,134.9038543701172,44.575889587402344,0.0,228.10269165039062,6.496414661407471,25.487895965576172,-97.32919311523438,45.760169982910156,38.554046630859375,17.330795288085938,0.0,89.5689468383789,3.83670711517334,12.990036010742188,-42.67003631591797,35.288429260253906,30.371328353881836,10.871944427490234,-16.718891143798828,48.98937225341797,6.677374839782715,7.4963297843933105,-13.300349235534668,28.243436813354492,15.669062614440918,8.890229225158691,-4.3257856369018555,36.8367805480957,-5.347607135772705,11.863051414489746,-34.96541213989258,15.883523941040039,5.52641487121582,9.2555513381958,-22.766530990600586,24.82449722290039,-1.5939981937408447,10.015198707580566,-25.835561752319336,19.120746612548828,-0.0997077226638794,11.690914154052734,-30.764814376831055,21.720298767089844,5.539140701293945,8.36211109161377,-21.372882843017578,25.68488883972168,5576.303003533569,3106.9852120355986,515.625,12234.375,2341.541908727095,972.7305746276054,705.221769557799,5024.986592851466,0.028739578732332155,0.023602275483101093,0.00341796875,0.12646484375,0.009368390776216984,0.00836765207350254,1.1716073800016602e-07,0.03304676339030266,3.010375
member_3,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_3/confirm_transaction.wav,pitch+2,-505.7121887207031,78.43795776367188,-795.7350463867188,-364.7466735839844,131.52320861816406,44.06031036376953,0.0,220.50180053710938,9.125821113586426,25.07793426513672,-87.48489379882812,43.241455078125,35.06497573852539,16.68338394165039,-0.3848872184753418,80.83529663085938,6.580140590667725,12.735099792480469,-44.48170471191406,32.65370178222656,29.13748550415039,10.482379913330078,-9.751943588256836,52.197357177734375,3.2009363174438477,7.248175621032715,-12.641563415527344,27.154071807861328,10.838756561279297,13.498228073120117,-27.602380752563477,32.57699966430664,-8.55045223236084,12.896574974060059,-42.184478759765625,16.60458755493164,9.014544486999512,9.664041519165039,-13.400861740112305,30.461069107055664,-5.024837017059326,10.919723510742188,-33.73175811767578,17.19510841369629,10.110655784606934,8.860960006713867,-18.818130493164062,34.0887336730957,4.54108190536499,7.21958589553833,-10.96297836303711,26.013574600219727,6200.551470588235,3415.032985683544,773.4375,13500.0,2596.0737165867313,1069.0027891535879,822.708541926176,4980.607003373721,0.030531939338235295,0.02734257935503871,0.0029296875,0.146484375,0.009424736723303795,0.00819387473165989,4.2797540800165734e-07,0.032632578164339066,2.7093333333333334
member_2,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_2/yes_approve.wav,original,-429.5242919921875,123.5760726928711,-565.1514892578125,-161.50765991210938,89.16175079345703,69.80638122558594,0.0,246.5483856201172,0.02192932926118374,41.45988464355469,-100.71694946289062,70.1468505859375,26.298707962036133,24.670494079589844,-14.999408721923828,108.94332885742188,12.500543594360352,22.10910987854004,-40.04454040527344,85.46890258789062,2.246217727661133,15.974625587463379,-49.31747055053711,41.74952697753906,11.441422462463379,13.470254898071289,-16.141695022583008,56.116737365722656,-4.033605098724365,13.791364669799805,-47.624412536621094,31.417442321777344,-2.158324718475342,9.870695114135742,-35.12550354003906,20.64397430419922,0.527409017086029,7.783055305480957,-31.878429412841797,25.442935943603516,-3.725820541381836,8.65165901184082,-32.23648452758789,16.695068359375,1.5562983751296997,6.658593654632568,-15.965760231018066,27.056400299072266,-1.8373467922210693,6.7127580642700195,-22.231060028076172,18.947587966918945,3788.917824074074,1741.8900071042224,562.5,7429.6875,1929.165349313323,1152.7274735138776,446.4918093369705,5331.289640608805,0.054612147955246916,0.05694187052493793,0.00830078125,0.24169921875,0.038874659687280655,0.06957893073558807,7.776260645186994e-06,0.2860572338104248,3.4535
member_2,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_2/yes_approve.wav,noise,-300.7124938964844,67.81890106201172,-397.743896484375,-110.25814819335938,37.19956970214844,52.67197799682617,-15.760842323303223,181.05117797851562,6.693816661834717,24.640756607055664,-51.13185119628906,75.37797546386719,14.43753433227539,17.894222259521484,-19.953224182128906,79.98979187011719,8.343754768371582,17.507389068603516,-29.726337432861328,74.78608703613281,1.340012788772583,11.891886711120605,-37.278682708740234,31.833332061767578,4.937132835388184,10.130725860595703,-16.718429565429688,40.579307556152344,-1.5464094877243042,9.264545440673828,-34.09257507324219,30.344913482666016,-3.3203930854797363,9.742756843566895,-34.71443176269531,15.859861373901367,-0.43027108907699585,7.838197231292725,-28.244747161865234,23.507099151611328,-1.3532946109771729,6.1693525314331055,-18.644611358642578,18.142927169799805,-0.5443331003189087,6.685609340667725,-22.52310562133789,21.274412155151367,-0.6492494940757751,7.200776100158691,-25.094554901123047,15.992616653442383,16350.911458333334,5984.536872890056,1734.375,20835.9375,9087.214307283475,3585.2463020200453,2065.0808412373663,12311.699894372481,0.32897044994212965,0.1874077331281406,0.01416015625,0.52880859375,0.04140248894691467,0.06829451024532318,0.0035389976110309362,0.28624266386032104,3.4535
member_2,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_2/yes_approve.wav,stretch,-465.9476623535156,122.61883544921875,-602.3419799804688,-204.3967742919922,88.52887725830078,68.61737060546875,0.0,240.07705688476562,-1.5860182046890259,40.532081604003906,-97.14883422851562,56.15415954589844,26.122737884521484,23.970205307006836,-15.796396255493164,103.10031127929688,12.53724479675293,22.32636260986328,-43.27769088745117,87.96231079101562,2.064852237701416,15.898791313171387,-46.40840530395508,36.142520904541016,11.477258682250977,13.629961967468262,-12.819744110107422,55.06365966796875,-4.181129455566406,13.623443603515625,-44.93159866333008,29.515979766845703,-2.4550740718841553,10.076053619384766,-37.46574401855469,21.589176177978516,-0.04200202226638794,8.422813415527344,-29.367279052734375,22.208438873291016,-4.2971343994140625,9.593562126159668,-32.82184982299805,17.31569480895996,1.1689388751983643,7.182566165924072,-21.296772003173828,29.49757957458496,-2.5048341751098633,7.902511119842529,-30.87527847290039,21.444564819335938,3825.1953125,1730.6518733347982,609.375,7546.875,1954.9488863110194,1153.5246355207535,544.3417510807186,5277.918130448661,0.05806342230902778,0.0574989748747958,0.01025390625,0.244140625,0.027166122570633888,0.05004391446709633,7.571281457785517e-06,0.20089419186115265,3.8372291666666665
member_2,/home/nanen-miracle-mbanaade/ML Code/ML_Multimodal-User-Auth-System/data/audio/member_2/yes_approve.wav,pitch+2,-463.2767639160156,126.3492660522461,-604.5309448242188,-195.638671875,86.3701171875,66.96808624267578,0.0,238.6705322265625,-1.7094050645828247,40.154747009277344,-97.32722473144531,53.423423767089844,28.15953254699707,26.336502075195312,-17.865917205810547,113.04105377197266,7.506994247436523,24.165361404418945,-63.31169509887695,72.7299575805664,2.92238712310791,12.253667831420898,-48.165504455566406,34.46429443359375,7.3648152351379395,11.974784851074219,-13.57139778137207,54.808082580566406,-8.024482727050781,16.27043342590332,-57.58318328857422,22.925674438476562,-0.18741390109062195,9.01290512084961,-27.626270294189453,24.273193359375,-1.8560689687728882,8.40498161315918,-33.13362121582031,18.237300872802734,-1.9455969333648682,9.149834632873535,-35.96410369873047,23.320491790771484,1.7444337606430054,7.247471809387207,-14.7529296875,22.877422332763672,-3.7649900913238525,10.222980499267578,-34.54417419433594,24.57059097290039,4287.326388888889,1942.6682852279137,562.5,8343.75,2185.4025681106914,1299.651985043886,573.399824779819,6089.255843592401,0.0632052951388889,0.06537018856463167,0.009765625,0.27099609375,0.026571815833449364,0.04709622263908386,7.400307367788628e-06,0.18168626725673676,3.4535
